date,lon,lat,type,elevation,Barren,Cultivated and Managed Vegetation,Deciduous Broadleaf Trees,Evergreen Broadleaf Trees,Evergreen Deciduous Needleleaf Trees,Herbaceous Vegetation,Mixed-Other Trees,Open Water,Regularly Flooded Vegetation,Shrubs,Snow-Ice,Urban-Built-up,distance_light,night light,distance_water,Temperature,Air_pressure,U_Wind,V_wind,Precipitation,NDVI
2008/1/3,114.6943643,38.71072323,0,222,0,100,0,0,0,0,0,0,0,0,0,0,8938.882492,0,2979.65083,271.2808141,100322.7444,0.939462474,-1.049795649,2.03E-07,0.141105005
2008/1/4,91.861,22.003,1,0,0,0,0,0,0,0,0,100,0,0,0,0,24948.27352,0,0,293.5511475,101179.9475,0.490120326,-2.480670606,8.11E-07,0.3323
2008/1/4,120.3051259,27.78915683,0,20,0,26,0,0,21,0,40,0,0,14,0,0,12618.04873,0,13146.71306,279.0803092,99140.7288,0.348351623,-0.320359473,2.03E-07,0.577329981
2008/1/5,94.634,27.094,1,90,0,100,0,0,0,0,0,0,0,0,0,0,12377.9516,0,8277.913238,291.267007,100590.6975,-0.022049146,0.318208826,4.01E-05,0.57876499
2008/1/5,99.10979037,32.69854092,0,4263,0,37,0,0,0,63,0,0,0,0,0,0,116920.9761,0,4885.871942,256.2966679,60148.58706,0.635287506,-0.067493856,0.000154473,0.26008501
2008/1/5,90.922,29.561,1,4376,0,46,0,0,0,54,0,0,0,0,0,0,8938.500519,0,29168.3746,267.647147,60776.65681,0.795919239,0.023131148,0.000165839,0.1587
2008/1/5,122.3358621,52.39805286,0,775,0,0,0,0,20,0,80,0,0,0,0,0,106277.9454,0,44753.34873,251.0753501,91362.83482,1.57139131,0.88134944,8.41E-05,0.218544995
2008/1/7,92.77331305,32.5584952,0,5229,0,18,0,0,0,82,0,0,0,0,0,0,97360.12002,0,3042.517819,257.7046203,54433.33705,2.035483463,1.286544434,0.000116576,0.142409998
2008/1/7,94.487,27.08,1,88,34,34,0,0,0,30,0,1,0,0,0,0,15068.46558,0,26.38177546,291.128139,100573.125,-0.14083927,0.172182113,5.19E-05,0.279930005
2008/1/8,90.981,29.522,1,3621,0,12,0,0,0,88,0,0,0,0,0,0,4157.148869,0,25235.41406,269.1809779,60186.89621,0.618326374,0.397956806,0.000102381,0.1587
2008/1/8,113.7400832,33.15756119,0,123,0,100,0,0,0,0,0,0,0,0,0,0,25755.76949,0,3359.498591,276.6853507,99708.0134,0.318669694,-1.05753266,0.001574389,0.374075
2008/1/11,81.4033854,34.38693257,0,5482,71,12,0,0,0,17,0,0,0,0,0,0,229348.9726,0,24979.05234,250.9521659,50463.08817,1.981419904,3.761171307,0.000523846,0.049779999
2008/1/11,90.723,29.532,1,4841,0,46,0,0,0,54,0,0,0,0,0,0,20780.62591,0,24263.14589,265.5439061,55055.4827,1.66564393,0.27950387,3.28E-05,0.183334998
2008/1/12,94.509,27.042,1,87,0,43,0,0,0,22,5,30,0,0,0,0,9732.483191,0,0,290.810124,100235.3203,-0.17759874,-0.492130217,0.000209419,0.41547002
2008/1/12,111.9667829,42.71711199,0,1154,48,0,0,0,0,52,0,0,0,0,0,0,73798.91368,0,16604.44086,257.8511265,89379.25781,0.860614615,0.306721887,3.05E-06,0.098220001
2008/1/12,83.85851918,39.37949637,0,1083,100,0,0,0,0,0,0,0,0,0,0,0,31148.25871,0,231421.4854,266.4097334,90047.20424,-0.191130238,0.232209062,1.40E-05,0.063825
2008/1/12,90.988,29.491,1,4427,0,48,0,0,0,52,0,0,0,0,0,0,7559.184558,0,21214.48112,270.3200509,59858.28683,0.855314306,0.668611982,6.02E-05,0.139790002
2008/1/14,94.508,27.097,1,95,0,24,0,0,0,29,0,27,0,20,0,0,16303.40062,0,0,291.2685111,100451.7623,-0.290371435,-0.491926919,0.000279555,0.22171001
2008/1/14,99.89406449,40.59193215,0,1124,100,0,0,0,0,0,0,0,0,0,0,0,29984.14895,0,53046.70792,263.255467,89469.32701,-1.137585252,-1.656608177,3.00E-05,0.066029999
2008/1/14,90.507,29.841,1,5335,0,26,0,0,0,74,0,0,0,0,0,0,47591.90273,0,10918.96651,265.2316633,54068.73438,2.212140935,0.561671421,9.33E-06,0.131544995
2008/1/14,115.5221655,26.80179286,0,151,0,0,0,0,20,0,80,0,0,0,0,0,29157.54099,0,14017.21569,277.9338858,100055.5223,0.049505574,-2.112681134,0.000382957,0.65863999
2008/1/16,82.45258006,41.05630074,0,973,100,0,0,0,0,0,0,0,0,0,0,0,30147.29091,0,5635.952057,268.4096462,91379.72322,1.383945993,0.710239521,6.83E-05,0.082240002
2008/1/16,94.584,27.04,1,91,0,100,0,0,0,0,0,0,0,0,0,0,7691.757233,0,6802.631486,291.5841936,100344.0514,-0.454588694,-0.169758288,0.00023921,0.488904981
2008/1/18,94.56,27.046,1,89,0,65,0,0,1,0,0,0,34,0,0,0,8940.028235,0,4036.061571,291.663256,100235.6306,-0.625446975,-0.143099395,0.001202786,0.41547002
2008/1/18,96.69376225,41.49235145,0,1982,100,0,0,0,0,0,0,0,0,0,0,0,81087.76214,0,120304.6657,258.738739,79535.82366,-0.126123096,-0.179974539,0.000207792,0.08215
2008/1/18,90.972,29.556,1,3620,0,56,0,0,0,44,0,0,0,0,0,0,3357.033391,2.054013729,29465.37178,271.8524039,61616.05804,0.819209576,0.952253499,0.000253409,0.1587
2008/1/18,95.07758097,38.16416625,0,3554,100,0,0,0,0,0,0,0,0,0,0,0,19633.25762,0,38754.81392,258.4703413,64506.32199,-0.351886639,0.175612962,0.000504788,0.070734998
2008/1/19,94.629,27.005,1,90,0,68,0,0,0,0,33,0,0,0,0,0,1477.841759,0.790321767,739.1417101,291.5083356,100207.5714,-0.652135772,-0.237587278,0.001469381,0.488904981
2008/1/19,121.8640836,46.7272914,0,556,0,22,0,0,0,78,0,0,0,0,0,0,63274.42319,0,55709.12646,255.6682303,97675.71094,1.383759005,-0.587990425,3.12E-05,0.195694995
2008/1/20,94.574,27.032,1,90,0,100,0,0,0,0,0,0,0,0,0,0,6831.587369,0,6049.984437,291.2249712,100175.971,-0.592865425,-0.294564643,0.001502223,0.41547002
2008/1/20,118.0752738,29.09650528,0,130,0,22,0,10,22,0,33,0,6,7,0,0,6758.371255,0.285270333,25135.31477,275.4723598,98500.67299,-1.223700277,-0.696532055,0.002122983,0.66412002
2008/1/20,90.955,29.523,1,3612,0,0,0,0,0,100,0,0,0,0,0,0,6146.333926,0.165880084,24913.51915,269.7512076,59468.3817,0.677347311,1.518367606,0.00024733,0.1587
2008/1/20,96.76658957,30.3522491,0,4306,0,0,0,15,11,61,4,0,0,0,9,0,40530.52748,0,1366.344452,260.7587062,56291.05301,0.399827344,1.437857125,0.000877208,0.135909998
2008/1/23,94.569,27.06,1,97,0,100,0,0,0,0,0,0,0,0,0,0,10372.47146,0.228064895,5072.964399,289.9444842,100214.6853,-0.599350504,-0.648779848,0.003229275,0.41547002
2008/1/23,97.22141038,40.02321069,0,1818,100,0,0,0,0,0,0,0,0,0,0,0,22372.52198,0,21437.44835,256.0675354,81789.77902,-1.452675334,0.227177211,5.01E-05,0.070754999
2008/1/23,91.874,21.998,1,0,0,19,0,0,0,0,0,81,0,0,0,0,25785.32822,0,0,293.7500218,100784.8326,0.127857174,-1.986604163,0.001186984,-0.3
2008/1/23,92.72340274,42.79628007,0,363,100,0,0,0,0,0,0,0,0,0,0,0,40584.2509,0,15901.50316,263.195391,98928.44197,-0.613069049,0.895758995,1.05E-05,0.055709998
2008/1/25,93.26890824,33.94915908,0,4555,0,42,0,0,0,58,0,0,0,0,0,0,277212.1671,0,10479.1671,258.9939967,56821.28906,3.494170223,1.639133087,0.000437081,0.134055005
2008/1/25,94.562,27.052,1,89,0,100,0,0,0,0,0,0,0,0,0,0,9585.005668,0,4198.912853,289.3650643,100280.4063,-0.212768103,-0.58979481,0.00299857,0.41547002
2008/1/27,77.39382652,39.23131924,0,1167,100,0,0,0,0,0,0,0,0,0,0,0,22328.57189,0,19966.16281,263.0771789,89247.95201,-0.937263284,-0.06543535,0.000109875,0.064104999
2008/1/27,94.567,27.047,1,89,0,100,0,0,0,0,0,0,0,0,0,0,8834.313068,0,4789.093669,288.3963449,100289.3293,-0.375675891,-0.768681367,0.003871118,0.41547002
2008/1/27,87.94087243,48.034001,0,1686,0,35,0,0,0,45,19,0,0,0,0,0,33167.96542,0,14768.68862,250.5803222,85196.93081,-1.827877573,-2.358202219,6.09E-07,-0.00595
2008/1/27,90.954,29.528,1,3613,0,35,0,0,0,65,0,0,0,0,0,0,5918.700769,0.208415195,25513.51104,265.2737427,59120.976,0.446595141,1.509142433,0.000277539,0.1587
2008/1/28,94.565,27.04,1,89,0,100,0,0,0,0,0,0,0,0,0,0,8052.947946,0,4757.010864,288.2591335,100238.7947,-0.389643865,-0.833765662,0.003619125,0.41547002
2008/1/28,117.8889133,48.36080119,0,571,48,0,0,0,0,52,0,0,0,0,0,0,21087.98005,0,19722.70275,252.6822771,95756.90402,2.831159149,0.324562245,8.93E-06,0.065584998
2008/1/28,90.944,29.529,1,3618,8,37,0,0,0,55,0,0,0,0,0,0,6875.932702,0.273438096,25425.50009,264.4351589,58879.26953,0.705719752,1.300191547,0.000339578,0.1587
2008/1/28,104.4890578,36.69258902,0,1590,48,0,0,0,0,52,0,0,0,0,0,0,6452.977865,0,16053.82534,257.3500846,83796.10156,0.218243667,-0.94037583,0.000604142,0.113055005
2008/1/30,94.682,26.927,1,95,0,100,0,0,0,0,0,0,0,0,0,0,2635.95516,0.716921151,6593.690348,287.4892796,100198.4844,-0.301673259,-0.671563736,0.003122548,0.45722002
2008/1/30,123.0015034,41.41429901,0,14,0,100,0,0,0,0,0,0,0,0,0,0,4058.186388,0,14221.07403,264.8235561,102261.4721,0.876765745,-0.58283031,6.04E-07,0.141080005
2008/2/1,94.554,26.972,1,100,0,100,0,0,0,0,0,0,0,0,0,0,1064.469165,1.254089594,3097.018471,287.4519871,100300.4956,-0.304542844,-0.770554525,0.001933167,0.4086
2008/2/1,114.652367,32.95857896,0,46,0,73,0,0,0,0,0,0,0,0,0,27,0,5.590632439,1191.60264,270.8434884,102332.8873,0.089955207,-0.21450867,2.27E-05,0.47543999
2008/2/1,84.85754609,46.61811705,0,1338,50,0,0,0,0,27,0,0,0,23,0,0,87275.81136,0,12418.99319,260.3427778,86016.38058,-0.131740668,-0.841976907,6.00E-07,0.083959998
2008/2/1,90.83,29.571,1,4947,0,47,0,0,0,53,0,0,0,0,0,0,13661.16579,0,30568.09792,260.1163461,56017.1769,1.046336012,0.322401596,0.000247239,0.186959998
2008/2/3,94.633,26.96,1,95,0,90,0,0,0,0,10,0,0,0,0,0,2753.491391,0.988037527,82.3984038,288.1649475,100380.5223,-0.329043393,-0.658601795,0.00089864,0.42810498
2008/2/3,101.7094676,29.81016742,0,4196,0,44,0,0,1,51,4,0,0,0,0,0,33365.35835,0,3119.826718,262.9332362,61001.63672,1.141261339,0.976978319,0.000375498,0.401369995
2008/2/3,90.963,29.552,1,3626,4,24,0,0,0,60,0,0,0,12,0,0,4262.640791,1.573877573,28729.21064,266.1536473,61341.11886,0.708754199,0.002655091,0.000137385,0.156415002
2008/2/3,99.97091296,30.0551313,0,4738,0,47,0,0,0,53,0,0,0,0,0,0,32961.76063,0,19853.55057,253.3735679,58254.80748,1.924535785,1.206745565,0.00032276,0.1893
2008/2/5,94.532,26.937,1,90,0,100,0,0,0,0,0,0,0,0,0,0,2300.309867,0,173.3712704,288.7748108,100227.9264,-0.284610291,-0.741623057,0.000849891,0.4086
2008/2/5,109.1738885,29.21332115,0,422,0,53,0,0,0,0,47,0,0,0,0,0,40520.88143,0,15147.33974,275.0569763,96098.8058,-0.510347471,0.242642486,5.07E-05,0.44118999
2008/2/5,90.943,29.53,1,3618,8,37,0,0,0,55,0,0,0,0,0,0,6932.391047,0.264030129,25532.95474,267.493382,59241.70368,0.633877854,0.47332513,6.08E-06,0.156415002
2008/2/5,104.7179706,37.42334634,0,1775,83,0,0,0,0,0,4,0,0,13,0,0,33012.78512,0,8417.16293,259.3086635,83587.06362,0.797775362,0.298538072,1.73E-06,0.110580005
2008/2/6,90.955,29.517,1,3612,0,0,0,0,0,100,0,0,0,0,0,0,6598.559335,0,24165.88018,268.9495632,59423.38839,0.345600473,0.869211054,2.94E-05,0.156415002
2008/2/6,107.1682264,38.43927588,0,1464,13,0,0,0,0,73,14,0,0,0,0,0,48750.18323,0,68153.09984,258.8819493,85769.125,0.864550778,0.596862314,2.03E-07,0.1112
2008/2/8,94.604,26.964,1,91,0,100,0,0,0,0,0,0,0,0,0,0,1496.738672,0,1587.603194,289.5871495,100327.1674,-0.357626973,-0.72067314,0.002807874,0.42810498
2008/2/8,126.5071181,51.16265228,0,303,9,35,8,0,0,19,29,0,0,0,0,0,100770.5615,0,26008.36234,260.1921561,97467.32031,1.201771298,-0.839710693,0.000200052,0.129380005
2008/2/8,74.09754259,38.69184473,0,4718,68,0,0,0,0,11,0,0,0,0,20,0,171443.5081,0,5811.617103,247.7634735,58376.47601,0.758162268,0.49465489,0.000106883,0.019014999
2008/2/8,90.922,29.51,1,4032,0,48,0,0,0,52,0,0,0,0,0,0,10149.3855,0,22701.63097,270.083143,59208.21429,0.437309172,1.072720238,4.38E-05,0.156415002
2008/2/10,94.596,26.969,1,91,0,100,0,0,0,0,0,0,0,0,0,0,429.5425981,3.701236248,785.6262188,289.6868678,100288.0592,-0.022985721,-0.638129939,0.00280591,0.42810498
2008/2/10,119.1247168,30.46602519,0,90,0,36,21,0,15,0,27,0,0,0,0,0,17037.69098,0,20150.77082,270.8025731,100381.9498,0.047579034,-0.325722217,6.30E-06,0.45818501
2008/2/10,90.953,29.53,1,3613,0,35,0,0,0,65,0,0,0,0,0,0,5905.958011,0.208415195,25740.26992,270.4877276,59339.37835,0.232333855,1.217733245,7.31E-05,0.156415002
2008/2/10,120.4840838,41.75396436,0,340,0,100,0,0,0,0,0,0,0,0,0,0,16089.68747,0,8337.788088,265.2170323,98891.29576,1.895063656,-1.642205885,2.03E-07,0.191934998
2008/2/12,93.80338572,40.43017518,0,1011,100,0,0,0,0,0,0,0,0,0,0,0,87569.39226,0,10568.83211,266.7318638,90718.73884,-1.09190172,-0.279819432,2.03E-07,0.048654999
2008/2/12,94.525,26.967,1,101,0,100,0,0,0,0,0,0,0,0,0,0,1554.256721,0.63324064,2331.730922,289.4610247,100244.0413,0.28726355,-0.47871202,0.002744749,0.4086
2008/2/12,94.61,26.956,1,95,0,100,0,0,0,0,0,0,0,0,0,0,2512.852736,1.336549878,719.5886969,289.6092355,100360.0447,0.147980945,-0.342815212,0.002357234,0.42810498
2008/2/12,103.1589064,25.92529575,0,2472,0,34,0,0,1,36,0,0,0,28,0,0,17072.66593,0,8516.983566,274.6028224,77536.7779,-0.709813927,0.647878457,0.002830518,0.41148999
2008/2/12,90.973,29.533,1,3615,0,0,0,0,0,100,0,0,0,0,0,0,3769.273438,0,26659.60343,269.5620248,59432.21429,0.383939821,0.82976562,7.77E-05,0.156415002
2008/2/12,105.2670618,27.77280816,0,1295,0,54,0,0,6,0,40,0,0,0,0,0,24595.3144,0,31340.33505,272.4348101,87664.02344,-0.324446265,-0.30900905,0.000670935,0.469575
2008/2/14,94.514,26.964,1,102,0,100,0,0,0,0,0,0,0,0,0,0,2425.736252,0,2605.914022,289.6882978,100335.1395,0.299491384,-0.223310228,0.000165224,0.4086
2008/2/14,104.1239705,32.66106887,0,1743,0,29,13,0,22,15,22,0,0,0,0,0,55319.71727,0,12034.33164,260.3431048,72847.84822,0.526820679,-0.128962612,0.000720349,0.42741499
2008/2/14,89.22809361,30.02792571,0,5829,23,0,0,0,0,56,0,0,0,21,0,0,102731.8661,0,40230.95521,262.0425371,53374.90514,1.747501799,0.747017896,1.20E-05,0.098754999
2008/2/14,90.958,29.532,1,3613,0,35,0,0,0,65,0,0,0,0,0,0,5293.361369,0,26110.5054,269.1911054,59581.39788,0.393301755,0.436071117,4.88E-05,0.156415002
2008/2/17,80.61617801,44.32142814,0,1089,40,12,0,0,0,49,0,0,0,0,0,0,24416.48372,0,28827.1576,272.0114572,91642.80022,0.147025654,-1.921946917,8.99E-05,0.0655
2008/2/17,94.587,26.949,1,90,0,86,0,0,0,0,0,4,9,0,0,0,1967.27321,0,207.0380944,289.9504351,100649.9955,-0.234361557,-0.195932192,0.000829411,0.42810498
2008/2/17,90.864,29.595,1,4803,0,28,0,0,0,72,0,0,0,0,0,0,9067.063523,0,33182.35617,267.7743443,60235.09487,0.548219402,0.075043255,0.000468262,0.195319995
2008/2/17,120.7487939,46.87146632,0,958,0,40,15,0,7,6,23,0,0,9,0,0,81543.56929,0,81789.31547,259.3647461,90455.86719,1.628949212,-0.917286707,1.85E-05,0.244505005
2008/2/19,94.546,26.929,1,91,0,90,0,0,0,0,10,0,0,0,0,0,2890.275255,0,724.8753669,290.4610029,100419.2522,-0.372274903,-0.333611284,0.000833562,0.4086
2008/2/19,99.02700871,40.3427379,0,1283,100,0,0,0,0,0,0,0,0,0,0,0,6281.043949,0,46934.61658,271.7833252,87659.42634,1.171902324,-1.617457518,2.03E-07,0.086020001
2008/2/21,94.521,26.989,1,88,0,90,0,0,0,0,0,0,10,0,0,0,3417.25972,0,4988.062869,291.1326163,100420.7165,-0.335272973,-0.422144368,0.000814843,0.4086
2008/2/21,105.6906781,26.38172902,0,1163,0,54,0,0,2,0,0,22,0,22,0,0,9009.210459,0,175.1473704,279.852757,87426.53683,-0.66558356,0.827807973,0.001005542,0.53877002
2008/2/21,81.92987123,39.17005163,0,1105,100,0,0,0,0,0,0,0,0,0,0,0,106151.2951,0,169929.8377,273.3160182,89343.95759,-1.024075372,-0.513102604,8.05E-06,0.053045001
2008/2/21,91.041,29.59,1,3628,0,45,0,0,0,55,0,0,0,0,0,0,3532.045363,0,28555.67675,270.02114,61849.8884,0.32181353,0.237792113,0.000434951,0.117380005
2008/2/23,94.591,26.946,1,90,0,86,0,0,0,0,0,4,9,0,0,0,2326.121822,0.951162159,504.9992979,291.1144191,100535.3895,-0.370873793,-0.462963062,0.001248273,0.42810498
2008/2/23,122.1890445,53.28079858,0,594,0,0,0,0,63,0,37,0,0,0,0,0,64027.87106,0,27009.50183,255.0733207,94058.63839,1.259917183,-0.056003183,1.89E-05,0.177869995
2008/2/23,90.8267608,44.61009926,0,880,100,0,0,0,0,0,0,0,0,0,0,0,27634.14111,0,42228.75291,272.4005171,91811.78125,-0.623741431,0.188646099,0.000139962,0.072525
2008/2/23,90.968,29.526,1,3615,0,0,0,0,0,100,0,0,0,0,0,0,4749.313733,0,25644.51615,269.4672154,59853.25949,0.242651072,0.459037134,0.000300194,0.156415002
2008/2/26,94.606,26.967,1,93,0,100,0,0,0,0,0,0,0,0,0,0,1548.499637,1.426049829,1856.846155,291.4394706,100345.1551,-0.342023763,-0.510122256,0.001316856,0.42810498
2008/2/26,109.749395,34.2554465,0,2144,0,0,0,0,20,0,80,0,0,0,0,0,16767.51282,0,17748.49515,273.0813773,87068.13951,0.546085869,0.234665739,0.001342327,0.3389
2008/2/26,90.924,29.559,1,4376,0,46,0,0,0,54,0,0,0,0,0,0,8678.941026,0,28952.95884,269.5661926,60378.04632,0.496569548,0.126526832,0.000536615,0.156415002
2008/2/26,115.0283241,31.58334036,0,286,0,0,0,0,20,0,80,0,0,0,0,0,17259.73009,0,7385.47757,277.8688878,98081.50112,-0.553718018,-0.546967268,0.000822668,0.41862002
2008/2/28,79.33314409,39.04158351,0,1149,100,0,0,0,0,0,0,0,0,0,0,0,118663.6434,0,94754.0694,277.8431266,89180.47322,-0.854732658,-0.026150246,4.13E-06,0.051920001
2008/2/28,94.739,27.103,1,97,0,100,0,0,0,0,0,0,0,0,0,0,15904.7414,0,13891.31206,291.7845328,100360.9766,-0.418685964,-0.488225145,0.001329897,0.47658999
2008/2/28,84.4850558,39.67452655,0,1008,100,0,0,0,0,0,0,0,0,0,0,0,109495.8238,0,198691.6803,278.2034825,90872.58371,-0.9819472,-0.025780188,1.48E-07,0.065675
2008/2/28,90.94,29.485,1,3609,0,0,0,0,0,100,0,0,0,0,0,0,10682.68847,0,19810.63803,268.7628261,59752.82757,0.111087471,0.125143762,0.000526476,0.1352
2008/3/1,94.584,26.967,1,95,0,100,0,0,0,0,0,0,0,0,0,0,0,6.500581264,325.76607,292.827519,100286.4743,-0.304358448,-0.127522994,0.000926142,0.43901001
2008/3/1,99.09095996,39.94299779,0,1247,100,0,0,0,0,0,0,0,0,0,0,0,21054.48147,0,24752.6654,275.9241289,87434.05915,0.885533154,-0.920467113,2.25E-05,0.061740002
2008/3/1,89.17156916,45.80534905,0,861,78,0,0,0,0,22,0,0,0,0,0,0,136067.7992,0,123325.0897,274.1955436,91965.49331,-1.836386383,0.223130605,2.89E-05,0.07605
2008/3/1,90.967,29.537,1,3616,0,47,0,0,4,28,0,0,0,22,0,0,4118.720383,0,26972.49447,268.2931214,60049.57255,0.016822569,-0.12331834,0.000633994,0.148640002
2008/3/3,94.582,26.96,1,95,0,89,0,0,0,0,0,1,10,0,0,0,744.7708023,0,0,292.9916033,100274.3159,-0.438017879,-0.36236604,0.002195656,0.41806001
2008/3/3,97.41195858,35.71731715,0,3929,0,14,0,0,0,86,0,0,0,0,0,0,63964.07277,0,21379.588,254.1430795,58770.80748,0.652253534,1.319439539,0.000193307,0.061759998
2008/3/3,91.049,29.545,1,3677,0,34,0,0,0,66,0,0,0,0,0,0,4773.489338,0,26614.50742,269.0148098,60016.14565,0.102411181,-0.046133505,0.00046553,0.155684998
2008/3/3,124.530712,48.83128838,0,370,0,42,0,0,0,38,20,0,0,0,0,0,38857.01644,0,11961.98392,268.9837167,98163.66407,0.432232465,-1.696012986,2.44E-06,0.177205005
2008/3/6,94.543,26.942,1,94,0,100,0,0,0,0,0,0,0,0,0,0,1361.442452,0.748779118,349.7644162,293.511152,100151.5324,-0.306889874,-0.418823994,0.002682913,0.41806001
2008/3/6,116.9462778,37.5732934,0,14,0,100,0,0,0,0,0,0,0,0,0,0,16927.91182,0,18113.83275,280.5658264,102171.9609,0.79582555,1.178537462,3.19E-06,0.37851499
2008/3/6,90.906,29.475,1,4289,0,6,0,0,0,94,0,0,0,0,0,0,14236.46665,0,18023.70369,268.4857047,59903.90625,0.293318025,-0.244867742,0.000619646,0.171369995
2008/3/6,101.2661755,30.07173803,0,3943,0,0,1,27,16,14,41,0,0,0,0,0,24013.50088,0,11245.08762,268.6160322,61555.13616,0.465728496,0.45726003,0.000520683,0.43309502
2008/3/10,84.52157572,33.33907377,0,5199,0,19,0,0,0,81,0,0,0,0,0,0,146590.2255,0,25601.38365,264.4441746,54300.5625,3.305550848,1.125862428,0.000100407,0.088954999
2008/3/10,94.557,26.939,1,92,0,100,0,0,0,0,0,0,0,0,0,0,1921.329989,0,1809.680586,295.2414856,100239.25,-0.213236502,-0.277883489,0.00020862,0.41806001
2008/3/10,90.798,29.565,1,4615,0,40,0,0,0,60,0,0,0,0,0,0,16526.24823,0,29421.52445,268.623618,57093.40011,0.589116667,-0.294056124,0.000309023,0.174205005
2008/3/10,107.0318286,24.60489111,0,809,0,25,0,9,0,0,41,0,0,25,0,0,6271.770901,0,7047.955473,287.0539158,92618.07924,-0.48328988,-0.006462382,0.001276591,0.57726001
2008/3/12,90.97,29.51,1,3614,5,32,0,0,11,33,0,0,0,20,0,0,6113.736131,0,23748.84045,273.0280587,60123.39676,0.322622299,0.01595934,0.000496613,0.148640002
2008/3/12,109.6285636,28.48699067,0,438,0,7,0,0,15,0,45,0,16,17,0,0,19683.85656,0,18771.25595,286.0436358,94545.8192,-0.208672949,0.395868425,0.001912503,0.53277002
2008/3/13,101.2191335,21.75109237,0,1570,0,0,0,100,0,0,0,0,0,0,0,0,37595.7705,0,25110.19104,293.8535069,90677.77121,-0.425743154,0.444815416,0.000141195,0.708029981
2008/3/13,106.243,38.175,1,1115,0,31,0,0,0,34,0,34,0,0,0,0,4767.526039,0,0,280.1398664,88083.5279,1.414230253,0.297840344,3.83E-06,0.138775
2008/3/15,85.33656327,45.771005,0,259,44,0,0,0,0,27,0,0,0,23,0,6,7151.18567,0,4119.841919,280.1576364,97770.40179,1.904597138,-2.153961133,0.000184396,0.067154999
2008/3/15,90.518,29.584,1,5433,0,11,0,0,0,89,0,0,0,0,0,0,35597.96497,0,19735.91581,264.692688,52709.90346,0.516300695,0.10218651,0.000965337,0.084015002
2008/3/16,86.91,20.682,1,3,0,100,0,0,0,0,0,0,0,0,0,0,15921.27515,0,897.2469089,300.7496731,100782.4978,0.9326174,2.724162681,7.30E-05,0.54343501
2008/3/16,116.9779714,31.62073161,0,37,0,100,0,0,0,0,0,0,0,0,0,0,7248.679883,0,4939.249654,286.9512722,101374.5413,-1.644757458,-0.716099828,0.001090277,0.43453501
2008/3/17,91.003,29.528,1,3617,0,8,0,0,0,92,0,0,0,0,0,0,2573.831712,0.304099143,25657.64951,271.6993059,59904.49888,0.355370862,-0.215070439,0.000741731,0.155684998
2008/3/17,121.3566758,49.03177662,0,827,24,16,4,0,0,0,57,0,0,0,0,0,10001.31368,0,22645.10144,270.8558175,90653.35938,0.883279366,0.488237466,0.000281934,0.10795
2008/3/19,91.003,29.541,1,3617,0,0,0,0,0,100,0,0,0,0,0,0,953.3715077,0,27234.03964,271.5177351,59903.41295,0.274001854,-0.383367615,0.000606262,0.155684998
2008/3/19,101.9888126,32.5874934,0,3927,0,14,0,0,0,86,0,0,0,0,0,0,50584.41233,0,18949.83653,266.5679844,65618.39453,0.950240246,-0.088827455,0.000564335,0.28295
2008/3/19,91.584,27.071,1,2189,0,0,22,43,6,0,29,0,0,0,0,0,32719.40305,0,56745.77291,282.935451,79480.82143,-0.040768581,-0.179479933,0.005498426,0.74418999
2008/3/19,118.3035826,30.90083438,0,33,0,73,0,0,0,0,0,0,0,0,0,27,0,10.5718565,2729.21256,285.8306667,100835.6027,-0.98011452,-0.398547871,0.001813046,0.43496001
2008/3/21,90.936,29.544,1,4096,0,46,0,0,0,54,0,0,0,0,0,0,7286.864082,0,27191.73514,271.7189549,59697.21484,0.441131277,-0.421506032,0.000659969,0.148640002
2008/3/21,132.9928461,47.06708706,0,52,0,77,0,0,8,0,16,0,0,0,0,0,18296.4373,0,32179.26717,276.2336513,100851.7902,-0.134335799,1.862159286,0.001065101,0.095784998
2008/3/21,90.20614728,34.15161164,0,5306,7,0,0,0,0,93,0,0,0,0,0,0,218202.3125,0,5889.493326,255.8257446,52378.57813,0.367281982,-0.474181031,0.000471109,0.084015002
2008/3/21,96.964,37.296,1,2817,15,43,0,0,0,43,0,0,0,0,0,0,41496.48316,0,1336.108277,273.3979885,71512.99107,1.579551467,-0.852641829,6.72E-05,0.078640002
2008/3/21,94.4,29.597,1,2968,0,35,0,0,0,27,0,0,0,38,0,0,3674.912858,0,14509.38733,271.2149615,64943.30748,0.096310232,-0.050554925,0.001462104,0.27743999
2008/3/21,120.9809178,29.97988578,0,100,0,39,0,0,15,0,34,0,0,11,0,0,2223.565294,0,3567.221085,286.0093863,101014.6596,0.318604137,-0.330719435,0.00133939,0.54486001
2008/3/23,106.201,38.056,1,1123,0,76,0,0,0,24,0,0,0,0,0,0,5610.129201,0,0,280.4742257,88436.37165,1.334210234,-0.340401569,5.57E-06,0.122644995
2008/3/23,134.0081617,47.48581973,0,67,41,57,0,0,0,0,2,0,0,0,0,0,10432.18458,0,10499.94612,276.9207982,100542.3114,-1.518240835,0.678527176,0.00084867,0.1284
2008/3/23,100.347,35.775,1,2626,8,0,0,0,0,92,0,0,0,0,0,0,8885.598282,0,11193.60874,273.2780195,69943.05915,1.379329111,-0.010834089,0.000104712,0.0966
